Id,Label,node type,gender,type
weiblich Schultze,weiblich Schultze,,,Figur
Weber,Weber,,,Figur
ein Lehrer,ein Lehrer,,,Figur
ein Direktor,ein Direktor,,,Figur
die große Würdenträger,die große Würdenträger,,,Figur
Hammerstein,Hammerstein,,,Figur
Agathon Knurzel,Agathon Knurzel,,,Figur
die Kirchenleute,die Kirchenleute,,,Figur
Priamus,Priamus,,,Figur
Max Piccolomini,Max Piccolomini,,,Figur
die Fürsten,die Fürsten,,,Figur
Schliemännlich,Schliemännlich,,,Figur
"Wilibald Schmidt, Friedrich Distelkamp","Wilibald Schmidt, Friedrich Distelkamp",,,Figur
Portier von Friedeberg,Portier von Friedeberg,,,Figur
"Friedrich Distelkamp, Friedeberg, Charles Etienne","Friedrich Distelkamp, Friedeberg, Charles Etienne",,,Figur
Professor Wilibald Schmidt,Professor Wilibald Schmidt,,männlich,Rolle
Jenny,Jenny,,weiblich,Rolle
Commis,Commis,,männlich,Rolle
Herr Mielke,Herr Mielke,,männlich,Rolle
Lehrling,Lehrling,,männlich,Rolle
weiblich Treibel,weiblich Treibel,,weiblich,Rolle
weiblich Kommerzienrätin,weiblich Kommerzienrätin,,weiblich,Rolle
Fräulein Corinna,Fräulein Corinna,,weiblich,Rolle
Rätin,Rätin,,weiblich,Rolle
Rechnungsrat Schmidt,Rechnungsrat Schmidt,,männlich,Rolle
Schwerin,Schwerin,,weiblich,Rolle
Rechnungsrat,Rechnungsrat,,männlich,Rolle
Corinna,Corinna,,weiblich,Rolle
Charpentier,Charpentier,,weiblich,Rolle
Kommerzienrätin,Kommerzienrätin,,weiblich,Rolle
Treibel,Treibel,,männlich,Rolle
Otto Treibels,Otto Treibels,,genderneutral,Rolle
Nelson & Co.,Nelson & Co.,,genderneutral,Rolle
Geschäftsfreund,Geschäftsfreund,,männlich,Rolle
Ottos,Ottos,,genderneutral,Rolle
Krola,Krola,,männlich,Rolle
Juwel,Juwel,,genderneutral,Rolle
Marcell,Marcell,,männlich,Rolle
Wedderkopp,Wedderkopp,,männlich,Rolle
Leopold,Leopold,,männlich,Rolle
Malerin,Malerin,,weiblich,Rolle
Pastorstochter,Pastorstochter,,weiblich,Rolle
Professorentochter,Professorentochter,,weiblich,Rolle
Sekundare,Sekundare,,genderneutral,Rolle
Klassiker,Klassiker,,männlich,Rolle
Romantiker,Romantiker,,männlich,Rolle
Großinquisitor,Großinquisitor,,männlich,Rolle
Wilibald,Wilibald,,männlich,Rolle
Machthaber,Machthaber,,männlich,Rolle
Schmidt,Schmidt,,männlich,Rolle
Schmolke,Schmolke,,weiblich,Rolle
weiblich Bürstenbinder,weiblich Bürstenbinder,,weiblich,Rolle
Musterstück,Musterstück,,genderneutral,Rolle
Bourgeoise,Bourgeoise,,weiblich,Rolle
Gesellschaftsdame,Gesellschaftsdame,,weiblich,Rolle
Treibels,Treibels,,genderneutral,Rolle
Distelkamp,Distelkamp,,männlich,Rolle
Kommerzienrat,Kommerzienrat,,männlich,Rolle
Glücklichen,Glücklichen,,genderneutral,Rolle
Lieutenant a. D.,Lieutenant a. D.,,männlich,Rolle
Agent provocateur,Agent provocateur,,männlich,Rolle
Fanatiker,Fanatiker,,männlich,Rolle
Individuum,Individuum,,genderneutral,Rolle
Poveretto,Poveretto,,männlich,Rolle
Fräuleins,Fräuleins,,weiblich,Rolle
Patriot,Patriot,,männlich,Rolle
Gekennzeichnete,Gekennzeichnete,,männlich,Rolle
Mister Treibel,Mister Treibel,,männlich,Rolle
Torfinspektor,Torfinspektor,,männlich,Rolle
Salzinspektor,Salzinspektor,,männlich,Rolle
Gnädigste,Gnädigste,,weiblich,Rolle
Herr Lieutenant,Herr Lieutenant,,männlich,Rolle
Hamburgerin,Hamburgerin,,weiblich,Rolle
Lieutenant,Lieutenant,,männlich,Rolle
Präsident des Wahlkomitees,Präsident des Wahlkomitees,,männlich,Rolle
weiblich Majorin von Ziegenhals,weiblich Majorin von Ziegenhals,,weiblich,Rolle
Fräulein Edwine von Bomst,Fräulein Edwine von Bomst,,weiblich,Rolle
Ziegenhals,Ziegenhals,,weiblich,Rolle
weiblich Majorin,weiblich Majorin,,weiblich,Rolle
Bomst,Bomst,,weiblich,Rolle
Generalkonsuls,Generalkonsuls,,genderneutral,Rolle
Opernsänger,Opernsänger,,männlich,Rolle
Hausfreund,Hausfreund,,männlich,Rolle
weiblich Jenny,weiblich Jenny,,weiblich,Rolle
Fräulein von Bomst,Fräulein von Bomst,,weiblich,Rolle
Hochselige,Hochselige,,weiblich,Rolle
Berlinerin,Berlinerin,,weiblich,Rolle
Visavis,Visavis,,genderneutral,Rolle
Rechtsfanatiker,Rechtsfanatiker,,männlich,Rolle
Königspaar,Königspaar,,genderneutral,Rolle
Hauptsünder,Hauptsünder,,männlich,Rolle
Herwegh,Herwegh,,männlich,Rolle
Konfirmandin,Konfirmandin,,weiblich,Rolle
Herr Dichter,Herr Dichter,,männlich,Rolle
Tenor,Tenor,,männlich,Rolle
Hofdamen,Hofdamen,,weiblich,Rolle
Berliner,Berliner,,männlich,Rolle
Vorachtundvierziger,Vorachtundvierziger,,männlich,Rolle
Karikatur,Karikatur,,genderneutral,Rolle
Warnungsschatten,Warnungsschatten,,männlich,Rolle
Industrieller,Industrieller,,männlich,Rolle
Weise,Weise,,männlich,Rolle
Petroleur,Petroleur,,männlich,Rolle
Dynamitarde,Dynamitarde,,männlich,Rolle
Gesellschaftsfräulein,Gesellschaftsfräulein,,weiblich,Rolle
Miss Corinna,Miss Corinna,,weiblich,Rolle
Tischnachbar,Tischnachbar,,männlich,Rolle
Herr Enghaus,Herr Enghaus,,männlich,Rolle
Kommerzienratssohn,Kommerzienratssohn,,männlich,Rolle
Kunststopferin,Kunststopferin,,weiblich,Rolle
Professorstochter,Professorstochter,,weiblich,Rolle
fellow,fellow,,genderneutral,Rolle
Heldennamensvetter,Heldennamensvetter,,männlich,Rolle
Streiter,Streiter,,männlich,Rolle
peer,peer,,genderneutral,Rolle
Gruppen,Gruppen,,genderneutral,Rolle
Tischnachbarn,Tischnachbarn,,genderneutral,Rolle
Königinwitwe,Königinwitwe,,weiblich,Rolle
Gerngehorchenden,Gerngehorchenden,,männlich,Rolle
Polizeiasessor,Polizeiasessor,,männlich,Rolle
Pastorssohn,Pastorssohn,,männlich,Rolle
Festungsviereck,Festungsviereck,,genderneutral,Rolle
Nährvater,Nährvater,,männlich,Rolle
Vampir-Adel,Vampir-Adel,,genderneutral,Rolle
Soubrette,Soubrette,,weiblich,Rolle
Protegé,Protegé,,genderneutral,Rolle
Antikatholik,Antikatholik,,männlich,Rolle
Vollblut-Engländer,Vollblut-Engländer,,männlich,Rolle
Sangevogel,Sangevogel,,männlich,Rolle
Kakadu,Kakadu,,männlich,Rolle
Fräulein Felgentreus,Fräulein Felgentreus,,weiblich,Rolle
Felgentreus,Felgentreus,,genderneutral,Rolle
Antragsteller,Antragsteller,,männlich,Rolle
Felgentreu,Felgentreu,,männlich,Rolle
Germans,Germans,,genderneutral,Rolle
lady,lady,,weiblich,Rolle
Herr Doktor,Herr Doktor,,männlich,Rolle
Cousinchen,Cousinchen,,weiblich,Rolle
Hauptperson,Hauptperson,,genderneutral,Rolle
Nebenpersonen,Nebenpersonen,,genderneutral,Rolle
Corinne au Capitole,Corinne au Capitole,,weiblich,Rolle
Schwiegermama,Schwiegermama,,weiblich,Rolle
Corinnchen,Corinnchen,,weiblich,Rolle
Rettungsanker,Rettungsanker,,männlich,Rolle
Marssegel,Marssegel,,genderneutral,Rolle
Gymnasialdirektor,Gymnasialdirektor,,männlich,Rolle
Senior,Senior,,männlich,Rolle
Studiengenosse,Studiengenosse,,männlich,Rolle
Hauptgegner,Hauptgegner,,männlich,Rolle
Waisen,Waisen,,genderneutral,Rolle
Gottfried-Keller-Schwärmer,Gottfried-Keller-Schwärmer,,männlich,Rolle
Aufrechte,Aufrechte,,genderneutral,Rolle
Kuh,Kuh,,männlich,Rolle
Etienne,Etienne,,männlich,Rolle
Intime,Intime,,genderneutral,Rolle
Pessimist,Pessimist,,männlich,Rolle
Klientel,Klientel,,genderneutral,Rolle
Tragiker,Tragiker,,männlich,Rolle
Lustspieldichter,Lustspieldichter,,männlich,Rolle
Abzuurteilende,Abzuurteilende,,männlich,Rolle
Jungens,Jungens,,männlich,Rolle
Schlieker,Schlieker,,männlich,Rolle
Ehespons,Ehespons,,männlich,Rolle
Primaner,Primaner,,männlich,Rolle
Schlemmer,Schlemmer,,genderneutral,Rolle
Mister Punch,Mister Punch,,männlich,Rolle
Kirchenleute,Kirchenleute,,genderneutral,Rolle
Urgermane,Urgermane,,männlich,Rolle
Vorbild,Vorbild,,genderneutral,Rolle
Schreib- und Zeichenlehrer,Schreib- und Zeichenlehrer,,genderneutral,Rolle
Vorfahren,Vorfahren,,genderneutral,Rolle
Feldherr,Feldherr,,männlich,Rolle
Neumärker,Neumärker,,männlich,Rolle
Oderbrücher,Oderbrücher,,männlich,Rolle
Virtuose,Virtuose,,männlich,Rolle
Feinschmecker,Feinschmecker,,männlich,Rolle
Geschäftsdiener,Geschäftsdiener,,,Figur
Angesellte,Angestellte,,,Figur
Bedienerin,Bedienerin,,weiblich,Rolle
Zimmerherren,Zimmerherren,,männlich,Rolle
Zimmerherr,Zimmerherr,,männlich,Rolle
Ungeziefer,Ungeziefer,,genderneutral,Rolle
Haremsweiblichen,Haremsweiblichen,,weiblich,Rolle
Ehepaar Samsa,Ehepaar Samsa,,,Figur
weiblich Samsa,weiblich Samsa,,,Figur
Unternehmer,Unternehmer,,männlich,Rolle
Damenfreund,Damenfreund,,männlich,Rolle
Schwerkranker,Schwerkranker,,männlich,Rolle
Schweser,Schweser,,weiblich,Rolle
Handelsakademiker,Handelsakademiker,,männlich,Rolle
Bürgerschüler,Bürgerschüler,,männlich,Rolle
Volksschüler,Volksschüler,,männlich,Rolle
Familienmitglied,Familienmitglied,,genderneutral,Rolle
8,Eltern,,genderneutral,Rolle
Mistkäfer,Mistkäfer,,genderneutral,Rolle
Violonenspieler,Violonenspieler,,männlich,Rolle
Schreckgestalt,Schreckgestalt,,genderneutral,Rolle
Zimmernachbar,Zimmernachbar,,männlich,Rolle
Untier,Untier,,genderneutral,Rolle
Beleidigter,Beleidigter,,männlich,Rolle
Gregor Samsa,Gregor Samsa,,,Figur
Schreibender,Schreibender,,männlich,Rolle
Schreibende,Schreibende,,weiblich,Rolle
Hansli Gyr,Hansli Gyr,,,Figur
Hadrian VI,Hadrian VI,,,Figur
LeoX,LeoX,,,Figur
katholisches Volk,katholisches Volk,,,Figur
Tavernengäste,Tavernengäste,,,Figur
ein Söldner,ein Söldner,,,Figur
Ursula,Ursula,,,Figur
Enoch Schnurrenberger,Enoch Schnurrenberger,,,Figur
die Snurringen,die Snurringen,,,Figur
Reformgegner,Reformgegner,,,Figur
ein Wirt,ein Wirt,,,Figur
eine Wirtin,eine Wirtin,,,Figur
der Papst,der Papst,,,Figur
 Huldrych Zwingli, Huldrych Zwingli,,,Figur
Wirtz von Goßau,Wirtz von Goßau,,,Figur
ein Autor,ein Autor,,,Figur
Schneck von Agasul,Schneck von Agasul,,,Figur
Jakob Rosenstil,Jakob Rosenstil,,,Figur
Eltern Gyr,Eltern Gyr,,,Figur
weiblich Schnurrenberger,weiblich Schnurrenberger,,,Figur
die da Oben?,die da Oben?,,,Figur
Staatsbeamter,Staatsbeamter,,,Figur
ein Papist,ein Papist,,,Figur
Teufelsgesellen,Teufelsgesellen,,,Figur
Ulrich Zwingli,Ulrich Zwingli,,,Figur
ein Zunftvorsteher,ein Zunftvorsteher,,,Figur
ein Humanist,ein Humanist,,,Figur
ein Feldhauptmännlich,ein Feldhauptmännlich,,,Figur
Reformanhänger,Reformanhänger,,,Figur
Heuschober,Heuschober,,,Figur
Landvogt von Grüningen,Landvogt von Grüningen,,,Figur
die Baptisten,die Baptisten,,,Figur
Abraham,Abraham,,,Figur
ein Hochwächter,ein Hochwächter,,,Figur
eine Nachtwandlerin,eine Nachtwandlerin,,,Figur
ein Steuermännlich,ein Steuermännlich,,,Figur
ein Staatsmännlich,ein Staatsmännlich,,,Figur
ein Diplomat,ein Diplomat,,,Figur
Katholiken,Katholiken,,,Figur
König Ferdinand,König Ferdinand,,,Figur
jünge Soldaten,jünge Soldaten,,,Figur
eine Landmagd,eine Landmagd,,,Figur
ein Trompeter,ein Trompeter,,,Figur
ein Advokat,ein Advokat,,,Figur
Rechtsleute,Rechtsleute,,,Figur
ein Österreicher,ein Österreicher,,,Figur
die Schweizer,die Schweizer,,,Figur
Jakob Medicis,Jakob Medicis,,,Figur
die Graubündner,die Graubündner,,,Figur
Markus Sittich von Hohenems,Markus Sittich von Hohenems,,,Figur
Herzog von Mailand,Herzog von Mailand,,,Figur
Stephan Zeller,Stephan Zeller,,,Figur
Landgraf Philipp,Landgraf Philipp,,,Figur
Freska,Freska,,,Figur
ein Geselle,ein Geselle,,,Figur
der Geliebte,der Geliebte,,,Figur
ein Graf,ein Graf,,,Figur
eine Schwester,eine Schwester,,,Figur
die Befehlshaber,die Befehlshaber,,,Figur
das Kind,das Kind,,,Figur
heiliger Sebastian,heiliger Sebastian,,,Figur
englischer Bräutigam,englischer Bräutigam,,,Figur
ein Landmännlich,ein Landmännlich,,,Figur
Sohn des Landmännlichs,Sohn des Landmännlichs,,,Figur
Theseus,Theseus,,,Figur
Sokrates,Sokrates,,,Figur
Arstides,Arstides,,,Figur
Antigonus,Antigonus,,,Figur
Numa,Numa,,,Figur
Camillus,Camillus,,,Figur
Catonen,Catonen,,,Figur
Scipionen,Scipionen,,,Figur
Herkules,Herkules,,,Figur
Verwundeten,Verwundeten,,,Figur
ein Abt,ein Abt,,,Figur
Nachkommen Gyr,Nachkommen Gyr,,,Figur
Hansli,Hansli,,männlich,Rolle
Rottmeister,Rottmeister,,männlich,Rolle
Genossen,Genossen,,männlich,Rolle
Kriegsleute,Kriegsleute,,genderneutral,Rolle
Kriegsknechte,Kriegsknechte,,männlich,Rolle
Volke,Volke,,genderneutral,Rolle
Söldner,Söldner,,männlich,Rolle
Herren von Zürch,Herren von Zürch,,männlich,Rolle
Stubenhocker,Stubenhocker,,männlich,Rolle
Duckmäuse,Duckmäuse,,genderneutral,Rolle
Disputierter,Disputierter,,männlich,Rolle
Nachbarstochter,Nachbarstochter,,weiblich,Rolle
Erwachsene,Erwachsene,,genderneutral,Rolle
Bürgersweiblich,Bürgersweiblich,,weiblich,Rolle
Jugendgenossin,Jugendgenossin,,weiblich,Rolle
Kriegsläufer,Kriegsläufer,,männlich,Rolle
Brautleute,Brautleute,,genderneutral,Rolle
Sündelosen,Sündelosen,,genderneutral,Rolle
Geist Gottes,Geist Gottes,,genderneutral,Rolle
Ursel,Ursel,,weiblich,Rolle
Schnurrenberg,Schnurrenberg,,männlich,Rolle
Vater Enoch,Vater Enoch,,männlich,Rolle
Snurringen,Snurringen,,genderneutral,Rolle
Maulwerker,Maulwerker,,männlich,Rolle
Spekulanten,Spekulanten,,männlich,Rolle
Mittelsmänner,Mittelsmänner,,männlich,Rolle
Winkelseher,Winkelseher,,männlich,Rolle
Eingetretener,Eingetretener,,männlich,Rolle
Liebchen,Liebchen,,genderneutral,Rolle
Schnurrenberger,Schnurrenberger,,männlich,Rolle
Schwertträger,Schwertträger,,männlich,Rolle
Kriegsheld,Kriegsheld,,männlich,Rolle
Nachbarsmännlich,Nachbarsmännlich,,männlich,Rolle
Päpstlein,Päpstlein,,genderneutral,Rolle
Eisenfresser,Eisenfresser,,männlich,Rolle
Großhanse,Großhanse,,männlich,Rolle
Kriegsgesellen,Kriegsgesellen,,männlich,Rolle
Ei,Ei,,genderneutral,Rolle
Herrenpfaffen,Herrenpfaffen,,männlich,Rolle
Beisitzer,Beisitzer,,männlich,Rolle
kalte Wirtz von Goßau,kalte Wirtz von Goßau,,männlich,Rolle
kalter Wirtz,kalter Wirtz,,männlich,Rolle
Grammatikus,Grammatikus,,männlich,Rolle
Freund des Schmuckes,Freund des Schmuckes,,männlich,Rolle
Herr Gott Zebaoth,Herr Gott Zebaoth,,männlich,Rolle
Heide,Heide,,männlich,Rolle
Herrgöttlein,Herrgöttlein,,männlich,Rolle
Gaukelmännlich,Gaukelmännlich,,männlich,Rolle
Schneck,Schneck,,männlich,Rolle
Winkelprophet,Winkelprophet,,männlich,Rolle
Breitmatter,Breitmatter,,männlich,Rolle
Erweckter,Erweckter,,männlich,Rolle
Hauswirt,Hauswirt,,männlich,Rolle
Wirtz,Wirtz,,männlich,Rolle
Schalksnarren,Schalksnarren,,genderneutral,Rolle
Spießgesell,Spießgesell,,männlich,Rolle
Schlauköpfe,Schlauköpfe,,genderneutral,Rolle
Obern,Obern,,genderneutral,Rolle
Invalide zu Rapperswyl,Invalide zu Rapperswyl,,männlich,Rolle
Obrigkeit,Obrigkeit,,männlich,Rolle
Ausschreitender,Ausschreitender,,männlich,Rolle
Gegner der Reformation,Gegner der Reformation,,männlich,Rolle
Streithähne,Streithähne,,männlich,Rolle
Nichtkrieger,Nichtkrieger,,männlich,Rolle
Papist,Papist,,männlich,Rolle
Stadtsoldaten,Stadtsoldaten,,männlich,Rolle
Fratzenmännlich,Fratzenmännlich,,männlich,Rolle
Zunftvorsteher,Zunftvorsteher,,männlich,Rolle
Humanist,Humanist,,männlich,Rolle
Reformator,Reformator,,männlich,Rolle
Neuangekommenen,Neuangekommenen,,genderneutral,Rolle
Wirtzen,Wirtzen,,männlich,Rolle
Meister Ulrich,Meister Ulrich,,männlich,Rolle
Feldhauptmännlich,Feldhauptmännlich,,männlich,Rolle
Wehrmänner,Wehrmänner,,männlich,Rolle
kein Feind,kein Feind,,männlich,Rolle
kein Verächter,kein Verächter,,männlich,Rolle
Wehrvolk,Wehrvolk,,genderneutral,Rolle
Hans Gyr,Hans Gyr,,männlich,Rolle
Kapfgenossen,Kapfgenossen,,männlich,Rolle
Schülerknaben,Schülerknaben,,männlich,Rolle
Töchterlein Zion,Töchterlein Zion,,weiblich,Rolle
Andringenden,Andringenden,,genderneutral,Rolle
Unbeweglicher,Unbeweglicher,,männlich,Rolle
Aschensack,Aschensack,,genderneutral,Rolle
Täufer,Täufer,,männlich,Rolle
Baptisten,Baptisten,,männlich,Rolle
Ärmster,Ärmster,,männlich,Rolle
Hänslein,Hänslein,,männlich,Rolle
Fläumlein,Fläumlein,,genderneutral,Rolle
Herr Gabriel,Herr Gabriel,,männlich,Rolle
Erzvater Abraham,Erzvater Abraham,,männlich,Rolle
Rosenstil,Rosenstil,,männlich,Rolle
Verbrechr,Verbrechr,,männlich,Rolle
Hochwächter,Hochwächter,,männlich,Rolle
Wiedertäufer,Wiedertäufer,,männlich,Rolle
Nachtwandlerin,Nachtwandlerin,,weiblich,Rolle
Steuermännlich,Steuermännlich,,männlich,Rolle
Weibspersonen,Weibspersonen,,weiblich,Rolle
Katholische,Katholische,,genderneutral,Rolle
Schwedenkönig,Schwedenkönig,,männlich,Rolle
Mustersoldat,Mustersoldat,,männlich,Rolle
Landmagd,Landmagd,,weiblich,Rolle
Kriegsdirne,Kriegsdirne,,weiblich,Rolle
Heervolk,Heervolk,,männlich,Rolle
Dammwächter,Dammwächter,,männlich,Rolle
Kondotterie,Kondotterie,,männlich,Rolle
Herr Stephan Zeller,Herr Stephan Zeller,,männlich,Rolle
Heimkehrender,Heimkehrender,,männlich,Rolle
Raubtyrann,Raubtyrann,,männlich,Rolle
Landgraf,Landgraf,,männlich,Rolle
Feldküster,Feldküster,,männlich,Rolle
Gesellin,Gesellin,,weiblich,Rolle
Bäcker,Bäcker,,männlich,Rolle
Bandit,Bandit,,männlich,Rolle
Totschläger,Totschläger,,männlich,Rolle
Zechbruder,Zechbruder,,männlich,Rolle
Herr Rottmeister,Herr Rottmeister,,männlich,Rolle
Befehlshaber,Befehlshaber,,männlich,Rolle
Seinige,Seinige,,männlich,Rolle
Schnurrenbergerin,Schnurrenbergerin,,weiblich,Rolle
Rottmeister Gyr,Rottmeister Gyr,,männlich,Rolle
Vorhut,Vorhut,,genderneutral,Rolle
Reformierte,Reformierte,,männlich,Rolle
Hänslein Gyr,Hänslein Gyr,,männlich,Rolle
Kindergespielin,Kindergespielin,,weiblich,Rolle
Feldgespenst,Feldgespenst,,männlich,Rolle
Befehlhaber,Befehlhaber,,männlich,Rolle
Verwundetet,Verwundetet,,genderneutral,Rolle
Verwundeter,Verwundeter,,männlich,Rolle
Der dicke Wiesenbauer,Der dicke Wiesenbauer,,,Figur
Die Nachbarin,Die Nachbarin,,,Figur
Stine,Stine,,,Figur
Stines männlich,Stines männlich,,,Figur
Der Gerichtshalter,Der Gerichtshalter,,,Figur
Andrees,Andrees,,,Figur
Maren,Maren,,,Figur
Stines Urahnin,Stines Urahnin,,,Figur
Die Regentrude,Die Regentrude,,,Figur
Schulze,Schulze,,,Figur
Der Feuermännlich,Der Feuermännlich,,,Figur
Andress,Andress,,,Figur
Die Mutter,Die Mutter,,,Figur
weiblichen der Menschen,weiblichen der Menschen,,,Figur
Dorfbewohner,Dorfbewohner,,,Figur
Die Kinder,Die Kinder,,,Figur
Der Kantor,Der Kantor,,,Figur
Ein Nachbar,Ein Nachbar,,,Figur
Agnes Hansen,Agnes Hansen,,,Figur
Unsere Herzöge,Unsere Herzöge,,,Figur
Die Bürger,Die Bürger,,,Figur
Alte Menschen,Alte Menschen,,,Figur
Die ersten Reformatoren,Die ersten Reformatoren,,,Figur
Die Pfründnerinnen,Die Pfründnerinnen,,,Figur
Die Stiftsleute,Die Stiftsleute,,,Figur
Großmutter von Agnes Hansen,Großmutter von Agnes Hansen,,,Figur
Liborius Michael Hansen,Liborius Michael Hansen,,,Figur
Schwester des Erzählers,Schwester des Erzählers,,,Figur
Urgroßvater des Erzählers,Urgroßvater des Erzählers,,,Figur
Seltsam gekleidete Männer,Seltsam gekleidete Männer,,,Figur
Seltsam gekleidete weiblichen,Seltsam gekleidete weiblichen,,,Figur
Alte Gesellschaft,Alte Gesellschaft,,,Figur
Propst,Propst,,,Figur
Stegreifjunker,Stegreifjunker,,,Figur
Der Ermordete,Der Ermordete,,,Figur
Großmutter des Erzählers,Großmutter des Erzählers,,,Figur
Geschwister des Erzählers,Geschwister des Erzählers,,,Figur
Vorsteher der Stiftung,Vorsteher der Stiftung,,,Figur
Spökenkieker,Spökenkieker,,,Figur
Die Wirtschafterin,Die Wirtschafterin,,,Figur
Eine Verstorbene,Eine Verstorbene,,,Figur
Der Herzog,Der Herzog,,,Figur
Familie Hansen,Familie Hansen,,,Figur
Die Spitzbuben,Die Spitzbuben,,,Figur
Die ehrlichen Leute,Die ehrlichen Leute,,,Figur
Meinke Graveley,Meinke Graveley,,,Figur
Harre Christian Jensen,Harre Christian Jensen,,,Figur
weiblich von Harre Christian Jensen,weiblich von Harre Christian Jensen,,,Figur
Harre Jensen,Harre Jensen,,,Figur
Ein Meister,Ein Meister,,,Figur
Schulkameraden,Schulkameraden,,,Figur
Mutter von Agnes Hansen,Mutter von Agnes Hansen,,,Figur
Vater von Agnes Hansen,Vater von Agnes Hansen,,,Figur
Der Stadtdiener,Der Stadtdiener,,,Figur
Die Leute,Die Leute,,,Figur
Ein Männlein,Ein Männlein,,,Figur
Die Leichtgläubigen,Die Leichtgläubigen,,,Figur
Verwandte Predigerweiblich,Verwandte Predigerweiblich,,,Figur
Ein Kind,Ein Kind,,,Figur
Der Vetter,Der Vetter,,,Figur
Der Lehrling,Der Lehrling,,,Figur
Der Prediger,Der Prediger,,,Figur
Der Stadtsekretär,Der Stadtsekretär,,,Figur
Befreundeter Ratsherr,Befreundeter Ratsherr,,,Figur
Der Bürgermeister,Der Bürgermeister,,,Figur
Die Gerichtspersonen,Die Gerichtspersonen,,,Figur
Die alte Magd,Die alte Magd,,,Figur
Zwei Ratsherren,Zwei Ratsherren,,,Figur
Großeltern des Erzählers,Großeltern des Erzählers,,,Figur
Die Schiffer,Die Schiffer,,,Figur
Eine Freundin,Eine Freundin,,,Figur
Hauswirte,Hauswirte,,,Figur
Der alte Jakob,Der alte Jakob,,,Figur
Meta,Meta,,,Figur
Ein Nebengeselle,Ein Nebengeselle,,,Figur
Ein Bruder,Ein Bruder,,,Figur
Martin,Martin,,,Figur
Martins weiblich,Martins weiblich,,,Figur
Martins Kinder,Martins Kinder,,,Figur
Martins jüngerer Sohn,Martins jüngerer Sohn,,,Figur
Die Sorge,Die Sorge,,,Figur
Martins Familie,Martins Familie,,,Figur
Bote des Herrn,Bote des Herrn,,,Figur
Martins Tochter,Martins Tochter,,,Figur
Ein Verwandter,Ein Verwandter,,,Figur
Martins Söhne,Martins Söhne,,,Figur
Enkelin von Harre Jensen,Enkelin von Harre Jensen,,,Figur
